iid,pid,match,femaleMatch,maleMatch,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
354,366,1,1,1,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,367,0,0,0,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,368,1,1,1,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,369,1,1,1,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,370,0,1,0,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,371,1,1,1,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,372,1,1,1,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,373,0,1,0,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,374,0,0,0,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,375,0,1,0,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,376,0,0,0,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,377,0,0,0,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
354,378,0,1,0,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
355,361,0,0,0,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,362,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,363,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,364,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,365,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,366,1,1,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,367,0,0,0,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,368,0,0,0,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,369,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,370,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,371,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,372,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,373,0,1,0,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,374,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,375,0,1,0,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,376,0,0,0,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,377,0,0,0,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
355,378,0,0,1,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2
356,361,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,362,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,363,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,364,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,365,0,0,1,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,366,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,367,1,1,1,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,368,0,0,1,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,369,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,370,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,371,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,372,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,373,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,374,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,375,0,0,1,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,376,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,377,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
356,378,0,0,0,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
357,361,0,0,0,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,362,0,0,0,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,363,0,0,0,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,364,0,0,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,365,0,0,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,366,0,0,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,367,0,0,0,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,368,1,1,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,369,0,0,0,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,370,0,0,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,371,0,0,0,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,372,0,0,0,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,373,0,0,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,374,1,1,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,375,0,0,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,376,1,1,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,377,0,0,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
357,378,0,0,1,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
358,361,0,0,0,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,362,0,0,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,363,0,0,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,364,0,0,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,365,0,0,0,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,366,1,1,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,367,0,0,0,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,368,0,0,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,369,0,0,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,370,0,0,0,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,371,0,0,0,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,372,0,0,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,373,0,1,0,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,374,0,0,0,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,375,0,0,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,376,1,1,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,377,0,0,1,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
358,378,0,0,0,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
359,361,0,1,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,362,1,1,1,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,363,0,0,1,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,364,0,0,1,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,365,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,366,1,1,1,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,367,0,1,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,368,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,369,1,1,1,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,370,0,1,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,371,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,372,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,373,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,374,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,375,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,376,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,377,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
359,378,0,0,0,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
360,361,0,0,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,362,0,0,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,363,0,0,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,364,1,1,1,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,365,0,1,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,366,0,1,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,367,0,1,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,368,0,1,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,369,1,1,1,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,370,0,0,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,371,1,1,1,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,372,0,0,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,373,0,0,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,374,0,0,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,375,1,1,1,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,376,0,0,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,377,0,1,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
360,378,0,1,0,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
361,341,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,342,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,343,1,1,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,344,0,0,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,345,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,346,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,347,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,348,0,0,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,349,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,350,0,1,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,351,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,352,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,353,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,354,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,355,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,356,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,357,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,358,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,359,0,0,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
361,360,0,0,0,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2
362,341,0,1,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,342,0,0,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,343,1,1,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,344,0,1,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,345,0,0,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,346,0,1,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,347,0,0,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,348,0,0,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,349,1,1,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,350,0,1,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,351,1,1,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,352,0,0,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,353,0,0,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,354,1,1,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,355,0,1,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,356,0,0,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,357,0,0,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,358,0,1,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,359,1,1,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
362,360,0,0,0,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2
363,341,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,342,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,343,0,0,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,344,0,0,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,345,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,346,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,347,0,0,1,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,348,1,1,1,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,349,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,350,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,351,0,0,1,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,352,1,1,1,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,353,0,0,1,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,354,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,355,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,356,0,0,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,357,0,0,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,358,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,359,0,1,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
363,360,0,0,0,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5
364,341,0,1,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,342,0,0,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,343,0,0,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,344,1,1,1,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,345,1,1,1,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,346,0,1,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,347,0,0,1,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,348,0,0,1,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,349,0,1,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,350,0,0,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,351,1,1,1,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,352,1,1,1,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,353,0,0,1,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,354,1,1,1,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,355,0,1,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,356,0,0,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,357,0,1,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,358,0,1,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,359,0,1,0,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
364,360,1,1,1,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1
365,341,0,1,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,342,0,0,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,343,0,1,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,344,0,1,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,345,0,0,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,346,0,0,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,347,0,0,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,348,0,0,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,349,0,0,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,350,0,1,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,351,0,0,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,352,0,0,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,353,0,0,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,354,1,1,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,355,0,1,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,356,0,1,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,357,0,1,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,358,0,0,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,359,0,0,0,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
365,360,0,0,1,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5
366,341,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,342,0,0,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,343,0,0,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,344,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,345,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,346,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,347,0,0,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,348,0,0,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,349,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,350,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,351,0,0,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,352,0,0,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,353,0,0,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,354,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,355,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,356,0,0,0,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,357,0,1,0,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,358,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,359,1,1,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
366,360,0,0,1,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6
367,341,0,0,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,342,1,1,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,343,0,0,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,344,0,0,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,345,0,0,0,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,346,1,1,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,347,0,1,0,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,348,0,0,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,349,1,1,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,350,0,1,0,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,351,0,0,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,352,0,0,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,353,0,0,0,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,354,0,0,0,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,355,0,0,0,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,356,1,1,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,357,0,0,0,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,358,0,0,0,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,359,0,0,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
367,360,0,0,1,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2
368,341,1,1,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,342,0,0,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,343,0,0,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,344,0,1,0,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,345,1,1,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,346,0,1,0,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,347,0,0,0,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,348,0,0,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,349,1,1,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,350,1,1,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,351,0,1,0,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,352,0,0,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,353,0,0,0,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,354,1,1,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,355,0,0,0,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,356,0,1,0,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,357,1,1,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,358,0,1,0,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,359,0,0,0,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
368,360,0,0,1,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4
369,341,0,0,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,342,0,1,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,343,0,0,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,344,1,1,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,345,1,1,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,346,0,1,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,347,0,0,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,348,0,0,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,349,0,0,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,350,0,1,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,351,1,1,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,352,1,1,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,353,1,1,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,354,1,1,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,355,0,1,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,356,0,0,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,357,0,0,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,358,0,1,0,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,359,1,1,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
369,360,1,1,1,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1
370,341,0,0,0,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,342,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,343,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,344,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,345,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,346,1,1,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,347,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,348,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,349,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,350,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,351,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,352,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,353,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,354,0,0,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
370,355,0,1,0,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1
